"date_time","ip","port","command","mime_type","file_size","reply_code","reply_msg"
"2020-11-03T15:45:51","167.107.132.164","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flaskext/.ftpdBUL2Da: Operation not permitted"
"2020-11-03T16:11:41","244.149.90.13","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/.ftpd3caYxQ: Operation not permitted"
"2020-11-03T16:29:18","244.149.90.13","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_utils/.ftpdBUL2Da: Operation not permitted"
"2020-11-03T17:14:35","242.23.142.120","39226","RETR","-","316","226","Transfer complete"
"2020-11-03T17:43:46","110.218.211.136","4379","PASV","-","-","227","Entering Passive Mode"
"2020-11-03T17:44:00","132.204.220.129","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/.ftpde854Us: Operation not permitted"
"2020-11-03T18:26:50","17.63.199.54","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/events/.ftpdNzu8bx: Operation not permitted"
"2020-11-03T18:54:47","222.17.93.246","1100","PASV","-","-","227","Entering Passive Mode"
"2020-11-03T19:38:47","132.204.220.129","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_SQLAlchemy-0.15-py2.7.egg-info/.ftpde854Us: Operation not permitted"
"2020-11-03T20:22:05","156.147.173.87","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/contrib/.ftpdBUL2Da: Operation not permitted"
"2020-11-03T20:30:18","86.82.198.124","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/admin/static/css/.ftpdBUL2Da: Operation not permitted"
"2020-11-03T20:34:35","244.149.90.13","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/mysql/.ftpduBnga4: Operation not permitted"
"2020-11-03T20:45:32","86.82.198.124","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/sybase/.ftpdBUL2Da: Operation not permitted"
"2020-11-03T20:48:38","105.206.94.23","4976","PASV","-","-","227","Entering Passive Mode"
"2020-11-03T22:34:46","244.149.90.13","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/app/.ftpdBUL2Da: Operation not permitted"
"2020-11-03T22:51:52","68.92.208.49","3966","PASV","-","-","227","Entering Passive Mode"
"2020-11-03T23:03:55","248.124.131.190","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/.ftpdxCfA4y: Operation not permitted"
"2020-11-04T00:08:51","18.127.107.6","39226","RETR","binary","3393","226","Transfer complete"
"2020-11-04T00:48:50","18.127.107.6","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/WTForms-1.0.1-py2.7.egg-info/.ftpde854Us: Operation not permitted"
"2020-11-04T02:14:43","68.92.208.49","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T02:45:28","17.63.199.54","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/django/templatetags/.ftpdNzu8bx: Operation not permitted"
"2020-11-04T03:15:54","68.92.208.49","4379","DELE","-","-","550","/dept/env/bin/.ftpduBnga4: Operation not permitted"
"2020-11-04T03:59:38","167.107.132.164","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/multipart/webkit3-2png1txt/.ftpduBnga4: Operation not permitted"
"2020-11-04T04:40:13","110.218.211.136","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/_markupsafe/.ftpde854Us: Operation not permitted"
"2020-11-04T04:44:01","64.124.18.109","3885","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T05:05:46","248.124.131.190","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/fields/.ftpde854Us: Operation not permitted"
"2020-11-04T05:07:57","7.127.236.59","3885","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T05:33:39","113.158.238.51","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flaskext/oldext_package/.ftpdA4LXaq: Operation not permitted"
"2020-11-04T06:57:51","190.220.63.217","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/management/.ftpduBnga4: Operation not permitted"
"2020-11-04T07:14:33","147.126.156.230","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/frontend/templates/frontend/.ftpdNzu8bx: Operation not permitted"
"2020-11-04T07:19:07","132.204.220.129","1100","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T07:22:38","64.124.18.109","39710","PORT","-","-","530","Please log in with USER and PASS first."
"2020-11-04T08:02:22","86.82.198.124","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/events/.ftpdBUL2Da: Operation not permitted"
"2020-11-04T08:12:36","167.107.132.164","3885","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T08:15:08","248.124.131.190","1100","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T09:28:27","110.218.211.136","4976","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T09:39:32","190.220.63.217","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/.ftpduBnga4: Operation not permitted"
"2020-11-04T10:25:22","203.243.37.100","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T11:00:17","190.220.63.217","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T11:11:44","80.144.65.20","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T11:22:45","7.127.236.59","4970","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T12:21:14","105.206.94.23","1100","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T13:57:57","110.218.211.136","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_app/.ftpde854Us: Operation not permitted"
"2020-11-04T14:23:47","248.124.131.190","4379","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T14:28:54","110.218.211.136","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/multipart/firefox3-2pnglongtext/.ftpde854Us: Operation not permitted"
"2020-11-04T14:31:14","17.63.199.54","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_Login-0.1-py2.7.egg-info/.ftpdNzu8bx: Operation not permitted"
"2020-11-04T15:36:57","226.164.121.85","3885","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T15:38:27","105.206.94.23","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_Celery-2.4.1-py2.7.egg-info/.ftpde854Us: Operation not permitted"
"2020-11-04T15:39:19","68.92.208.49","4970","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T15:58:14","203.243.37.100","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/argparse-1.2.1-py2.7.egg-info/.ftpdBUL2Da: Operation not permitted"
"2020-11-04T16:22:55","80.144.65.20","3885","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T16:38:31","81.94.180.51","4976","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T17:53:08","132.204.220.129","1100","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T18:02:04","226.164.121.85","3966","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T18:36:18","81.94.180.51","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/debug/.ftpdA4LXaq: Operation not permitted"
"2020-11-04T18:44:19","98.177.12.123","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/testsuite/.ftpdBUL2Da: Operation not permitted"
"2020-11-04T18:51:22","167.107.132.164","3966","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T18:54:46","49.23.226.253","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/sybase/.ftpde854Us: Operation not permitted"
"2020-11-04T19:51:07","7.127.236.59","3885","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T20:12:38","98.177.12.123","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T20:28:36","86.82.198.124","3966","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T20:36:42","226.164.121.85","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T21:45:38","105.206.94.23","1100","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T21:49:36","190.220.63.217","3966","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T21:50:46","203.243.37.100","4970","PASV","text/plain","-","227","Entering Passive Mode"
"2020-11-04T22:00:02","18.127.107.6","4976","PASV","-","-","227","Entering Passive Mode"
"2020-11-04T22:18:47","50.34.173.40","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/events/.ftpdBUL2Da: Operation not permitted"
"2020-11-04T22:34:46","156.147.173.87","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/testsuite/res/templates/foo/.ftpdBUL2Da: Operation not permitted"
"2020-11-04T23:12:25","81.94.180.51","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/testsuite/.ftpdNzu8bx: Operation not permitted"
"2020-11-04T23:55:30","7.127.236.59","4970","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T01:09:53","203.243.37.100","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flask_broken/.ftpduBnga4: Operation not permitted"
"2020-11-05T01:59:34","7.127.236.59","4970","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T02:34:44","234.99.86.44","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_events/.ftpdNzu8bx: Operation not permitted"
"2020-11-05T02:37:46","17.63.199.54","4976","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T02:45:55","138.61.14.205","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T02:52:08","167.107.132.164","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T03:10:30","64.124.18.109","3885","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T03:13:01","242.23.142.120","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/frontend/templates/frontend/.ftpdA4LXaq: Operation not permitted"
"2020-11-05T04:18:32","18.127.107.6","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T04:35:23","68.92.208.49","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flaskext/oldext_package/.ftpdBUL2Da: Operation not permitted"
"2020-11-05T05:20:12","81.94.180.51","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/i18n/messages/en/LC_MESSAGES/.ftpdNzu8bx: Operation not permitted"
"2020-11-05T05:57:32","242.23.142.120","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/.ftpdA4LXaq: Operation not permitted"
"2020-11-05T06:26:22","17.63.199.54","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/debug/shared/.ftpdNzu8bx: Operation not permitted"
"2020-11-05T06:54:11","248.124.131.190","4379","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T06:56:02","110.218.211.136","1100","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T07:07:45","86.82.198.124","33061","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T07:08:51","17.63.199.54","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/django/.ftpde854Us: Operation not permitted"
"2020-11-05T07:50:11","110.218.211.136","1100","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T08:01:01","190.220.63.217","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T08:29:25","244.149.90.13","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery-2.5.1-py2.7.egg-info/.ftpdBUL2Da: Operation not permitted"
"2020-11-05T08:39:08","37.91.136.95","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/.ftpde854Us: Operation not permitted"
"2020-11-05T09:14:09","242.23.142.120","1100","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T09:53:27","68.92.208.49","3885","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T10:02:18","7.127.236.59","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/contrib/.ftpdBUL2Da: Operation not permitted"
"2020-11-05T10:52:04","68.92.208.49","4970","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T10:55:18","68.92.208.49","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/dateutil/.ftpd3caYxQ: Operation not permitted"
"2020-11-05T11:50:48","141.245.0.12","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_app/.ftpdA4LXaq: Operation not permitted"
"2020-11-05T11:59:55","113.158.238.51","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_Script-0.3.2-py2.7.egg-info/.ftpdNzu8bx: Operation not permitted"
"2020-11-05T13:08:05","18.127.107.6","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/drizzle/.ftpde854Us: Operation not permitted"
"2020-11-05T14:04:44","87.250.147.155","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/WTForms-1.0.1-py2.7.egg-info/.ftpdNzu8bx: Operation not permitted"
"2020-11-05T14:16:38","110.218.211.136","4379","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T15:13:26","110.218.211.136","4976","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T15:20:02","167.107.132.164","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/i18n/messages/fa/LC_MESSAGES/.ftpdBUL2Da: Operation not permitted"
"2020-11-05T15:52:00","203.243.37.100","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/mysql/.ftpd3caYxQ: Operation not permitted"
"2020-11-05T16:15:20","98.177.12.123","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T17:19:32","17.63.199.54","1100","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T17:25:59","110.218.211.136","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flaskext/.ftpdA4LXaq: Operation not permitted"
"2020-11-05T17:30:10","102.132.43.94","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/concurrency/processes/.ftpdA4LXaq: Operation not permitted"
"2020-11-05T17:58:49","222.17.93.246","3966","STOR","-","-","550","/.ssh/.ftpdxCfA4y: Operation not permitted"
"2020-11-05T18:12:02","147.126.156.230","4379","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T18:26:54","105.206.94.23","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flaskext/.ftpde854Us: Operation not permitted"
"2020-11-05T18:33:57","68.92.208.49","4970","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T19:02:10","111.16.226.93","4970","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T19:12:58","68.92.208.49","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/admin/templates/.ftpd3caYxQ: Operation not permitted"
"2020-11-05T19:40:47","68.92.208.49","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/access/.ftpduBnga4: Operation not permitted"
"2020-11-05T20:15:58","147.126.156.230","4379","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T20:35:38","113.158.238.51","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/testsuite/.ftpde854Us: Operation not permitted"
"2020-11-05T20:39:35","110.218.211.136","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/app/.ftpdxCfA4y: Operation not permitted"
"2020-11-05T20:45:13","141.245.0.12","4379","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T20:57:51","167.107.132.164","3885","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T21:35:57","18.127.107.6","4379","PASV","-","-","227","Entering Passive Mode"
"2020-11-05T22:17:22","17.63.199.54","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery-2.5.1-py2.7.egg-info/.ftpdA4LXaq: Operation not permitted"
"2020-11-05T22:18:46","113.158.238.51","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/admin/.ftpdA4LXaq: Operation not permitted"
"2020-11-05T22:43:23","102.132.43.94","3966","DELE","-","-","550","/dept/qdept/static/css/blueprint/plugins/.ftpdxCfA4y: Operation not permitted"
"2020-11-05T22:46:11","18.127.107.6","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery-2.5.1-py2.7.egg-info/.ftpdNzu8bx: Operation not permitted"
"2020-11-05T23:27:35","190.220.63.217","39226","PASV","-","-","227","Entering Passive Mode"
"2020-11-06T00:20:24","244.149.90.13","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-06T00:24:27","87.250.147.155","1100","PASV","-","-","227","Entering Passive Mode"
"2020-11-06T00:33:47","64.124.18.109","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-06T01:11:50","113.158.238.51","4379","PASV","-","-","227","Entering Passive Mode"
"2020-11-06T01:31:01","50.34.173.40","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/loaders/.ftpduBnga4: Operation not permitted"
"2020-11-06T01:38:48","86.82.198.124","4970","PASV","-","-","227","Entering Passive Mode"
"2020-11-06T02:06:07","190.220.63.217","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/dateutil/zoneinfo/.ftpd3caYxQ: Operation not permitted"
"2020-11-06T02:32:43","18.127.107.6","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_SQLAlchemy-0.15-py2.7.egg-info/.ftpdxCfA4y: Operation not permitted"
"2020-11-06T03:20:41","17.63.199.54","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/.ftpdNzu8bx: Operation not permitted"
"2020-11-06T03:28:51","13.237.84.221","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/multipart/.ftpde854Us: Operation not permitted"
"2020-11-06T04:25:40","17.63.199.54","4295","PASV","-","-","227","Entering Passive Mode"
"2020-11-06T04:41:47","110.218.211.136","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/management/.ftpdNzu8bx: Operation not permitted"
"2020-11-06T05:19:51","81.94.180.51","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/admin/static/css/.ftpdA4LXaq: Operation not permitted"
